,full_path,filename,project_species,code,new_filename
84,/mnt/ssd-cluster/cara/data/COA_2021/TownsendsChipmunk3_ZF/images/22379-1__22379-1-T__2021-04-29__12-06-07(2).JPG,22379-1__22379-1-T__2021-04-29__12-06-07(2).JPG,COA_2021/TownsendsChipmunk3_ZF,ae,22379-1__22379-1-T__2021-04-29__12-06-07(2)_ae.JPG
85,/mnt/ssd-cluster/cara/data/COA_2021/TownsendsChipmunk3_ZF/images/22379-4__22379-4-T__2021-04-09__11-53-26(1).JPG,22379-4__22379-4-T__2021-04-09__11-53-26(1).JPG,COA_2021/TownsendsChipmunk3_ZF,ae,22379-4__22379-4-T__2021-04-09__11-53-26(1)_ae.JPG
86,/mnt/ssd-cluster/cara/data/COA_2021/TownsendsChipmunk3_ZF/images/22297-2__22297-2-T__2021-04-13__06-32-48(1).JPG,22297-2__22297-2-T__2021-04-13__06-32-48(1).JPG,COA_2021/TownsendsChipmunk3_ZF,ae,22297-2__22297-2-T__2021-04-13__06-32-48(1)_ae.JPG
87,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23053-3__23053-3-T__2021-05-24__08-28-02(2).JPG,23053-3__23053-3-T__2021-05-24__08-28-02(2).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23053-3__23053-3-T__2021-05-24__08-28-02(2)_af.JPG
88,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23343-1__23343-1-G__2021-05-01__10-49-09(3).JPG,23343-1__23343-1-G__2021-05-01__10-49-09(3).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23343-1__23343-1-G__2021-05-01__10-49-09(3)_af.JPG
89,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23053-3__23053-3-G__2021-05-26__12-23-59(1).JPG,23053-3__23053-3-G__2021-05-26__12-23-59(1).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23053-3__23053-3-G__2021-05-26__12-23-59(1)_af.JPG
90,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23343-3__23343-3-T__2021-04-30__10-30-13(1).JPG,23343-3__23343-3-T__2021-04-30__10-30-13(1).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23343-3__23343-3-T__2021-04-30__10-30-13(1)_af.JPG
91,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23343-3__23343-3-T__2021-06-05__08-57-18(2).JPG,23343-3__23343-3-T__2021-06-05__08-57-18(2).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23343-3__23343-3-T__2021-06-05__08-57-18(2)_af.JPG
92,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23053-3__23053-3-T__2021-05-31__10-51-41(4).JPG,23053-3__23053-3-T__2021-05-31__10-51-41(4).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23053-3__23053-3-T__2021-05-31__10-51-41(4)_af.JPG
93,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23343-5__23343-5-G__2021-06-08__14-03-35(1).JPG,23343-5__23343-5-G__2021-06-08__14-03-35(1).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23343-5__23343-5-G__2021-06-08__14-03-35(1)_af.JPG
94,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23053-3__23053-3-G__2021-05-31__10-53-15(1).JPG,23053-3__23053-3-G__2021-05-31__10-53-15(1).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23053-3__23053-3-G__2021-05-31__10-53-15(1)_af.JPG
95,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_DouglasSquirrel_5/images/23053-3__23053-3-T__2021-05-31__10-51-30(2).JPG,23053-3__23053-3-T__2021-05-31__10-51-30(2).JPG,COA_2021/cappel-COA_DouglasSquirrel_5,af,23053-3__23053-3-T__2021-05-31__10-51-30(2)_af.JPG
96,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_ChickadeeSp1_ZF/images/22205-4__22205-4-G__2020-05-03__11-48-15(2).JPG,22205-4__22205-4-G__2020-05-03__11-48-15(2).JPG,COA_2021/cappel-COA_2021_ChickadeeSp1_ZF,ag,22205-4__22205-4-G__2020-05-03__11-48-15(2)_ag.JPG
97,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_ChickadeeSp1_ZF/images/20779-4__20779-4-T__2021-05-04__18-21-30(2).JPG,20779-4__20779-4-T__2021-05-04__18-21-30(2).JPG,COA_2021/cappel-COA_2021_ChickadeeSp1_ZF,ag,20779-4__20779-4-T__2021-05-04__18-21-30(2)_ag.JPG
98,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_ChickadeeSp1_ZF/images/22205-4__22205-4-G__2020-05-03__11-48-15(3).JPG,22205-4__22205-4-G__2020-05-03__11-48-15(3).JPG,COA_2021/cappel-COA_2021_ChickadeeSp1_ZF,ag,22205-4__22205-4-G__2020-05-03__11-48-15(3)_ag.JPG
99,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_ChickadeeSp1_ZF/images/22205-4__22205-4-G__2020-05-03__11-48-14(1).JPG,22205-4__22205-4-G__2020-05-03__11-48-14(1).JPG,COA_2021/cappel-COA_2021_ChickadeeSp1_ZF,ag,22205-4__22205-4-G__2020-05-03__11-48-14(1)_ag.JPG
100,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_ChickadeeSp1_ZF/images/20779-4__20779-4-T__2021-05-04__18-21-29(1).JPG,20779-4__20779-4-T__2021-05-04__18-21-29(1).JPG,COA_2021/cappel-COA_2021_ChickadeeSp1_ZF,ag,20779-4__20779-4-T__2021-05-04__18-21-29(1)_ag.JPG
101,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/23053-2__23053-2-T__2021-05-24__12-56-49(2).JPG,23053-2__23053-2-T__2021-05-24__12-56-49(2).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,23053-2__23053-2-T__2021-05-24__12-56-49(2)_ah.JPG
102,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22289-3__22289-3-T__2021-04-03__08-40-58(2).JPG,22289-3__22289-3-T__2021-04-03__08-40-58(2).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22289-3__22289-3-T__2021-04-03__08-40-58(2)_ah.JPG
103,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/23053-2__23053-2-T__2021-06-05__14-45-55(3).JPG,23053-2__23053-2-T__2021-06-05__14-45-55(3).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,23053-2__23053-2-T__2021-06-05__14-45-55(3)_ah.JPG
104,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/23053-2__23053-2-T__2021-05-30__13-43-02(1).JPG,23053-2__23053-2-T__2021-05-30__13-43-02(1).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,23053-2__23053-2-T__2021-05-30__13-43-02(1)_ah.JPG
105,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22565-3__22565-3-G__2021-04-24__10-22-44(1).JPG,22565-3__22565-3-G__2021-04-24__10-22-44(1).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22565-3__22565-3-G__2021-04-24__10-22-44(1)_ah.JPG
106,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/23053-3__23053-3-G__2021-06-04__06-51-04(3).JPG,23053-3__23053-3-G__2021-06-04__06-51-04(3).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,23053-3__23053-3-G__2021-06-04__06-51-04(3)_ah.JPG
107,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22848-1__22848-1-T__2021-05-02__08-36-37(1).JPG,22848-1__22848-1-T__2021-05-02__08-36-37(1).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22848-1__22848-1-T__2021-05-02__08-36-37(1)_ah.JPG
108,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22486-2__22486-2-G__2021-04-06__08-45-45(3).JPG,22486-2__22486-2-G__2021-04-06__08-45-45(3).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22486-2__22486-2-G__2021-04-06__08-45-45(3)_ah.JPG
109,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22848-2__22848-2-T__2021-05-23__08-39-27(1).JPG,22848-2__22848-2-T__2021-05-23__08-39-27(1).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22848-2__22848-2-T__2021-05-23__08-39-27(1)_ah.JPG
110,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22486-4__22486-4-G__2021-03-24__09-10-51(3).JPG,22486-4__22486-4-G__2021-03-24__09-10-51(3).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22486-4__22486-4-G__2021-03-24__09-10-51(3)_ah.JPG
111,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_TownsendsChipmunk_4/images/22848-2__22848-2-G__2021-06-03__06-52-00(1).JPG,22848-2__22848-2-G__2021-06-03__06-52-00(1).JPG,COA_2021/cappel-COA_TownsendsChipmunk_4,ah,22848-2__22848-2-G__2021-06-03__06-52-00(1)_ah.JPG
112,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22103-1__22103-1-T__2021-04-07__03-45-55(2).JPG,22103-1__22103-1-T__2021-04-07__03-45-55(2).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22103-1__22103-1-T__2021-04-07__03-45-55(2)_ai.JPG
113,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22205-2__22205-2-T__2021-05-05__22-17-30(1).JPG,22205-2__22205-2-T__2021-05-05__22-17-30(1).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22205-2__22205-2-T__2021-05-05__22-17-30(1)_ai.JPG
114,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22371-2__22371-2-T__2021-04-08__02-40-41(3).JPG,22371-2__22371-2-T__2021-04-08__02-40-41(3).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22371-2__22371-2-T__2021-04-08__02-40-41(3)_ai.JPG
115,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22371-2__22371-2-T__2021-04-08__02-40-40(2).JPG,22371-2__22371-2-T__2021-04-08__02-40-40(2).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22371-2__22371-2-T__2021-04-08__02-40-40(2)_ai.JPG
116,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22371-2__22371-2-T__2021-04-08__02-40-37(1).JPG,22371-2__22371-2-T__2021-04-08__02-40-37(1).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22371-2__22371-2-T__2021-04-08__02-40-37(1)_ai.JPG
117,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22371-2__22371-2-T__2021-05-06__22-28-40(2).JPG,22371-2__22371-2-T__2021-05-06__22-28-40(2).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22371-2__22371-2-T__2021-05-06__22-28-40(2)_ai.JPG
118,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/20671-2__20671-2-T__2021-04-08__23-18-32(6).JPG,20671-2__20671-2-T__2021-04-08__23-18-32(6).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,20671-2__20671-2-T__2021-04-08__23-18-32(6)_ai.JPG
119,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22103-1__22103-1-T__2021-04-07__03-45-54(1).JPG,22103-1__22103-1-T__2021-04-07__03-45-54(1).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22103-1__22103-1-T__2021-04-07__03-45-54(1)_ai.JPG
120,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/22103-4__22103-4-T__2021-04-16__21-44-36(3).JPG,22103-4__22103-4-T__2021-04-16__21-44-36(3).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,22103-4__22103-4-T__2021-04-16__21-44-36(3)_ai.JPG
121,/mnt/ssd-cluster/cara/data/COA_2021/cappel-COA_2021_Opossum1_ZF/images/20671-2__20671-2-T__2021-04-08__23-18-11(2).JPG,20671-2__20671-2-T__2021-04-08__23-18-11(2).JPG,COA_2021/cappel-COA_2021_Opossum1_ZF,ai,20671-2__20671-2-T__2021-04-08__23-18-11(2)_ai.JPG
122,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-1__22105-1-G__2021-04-13__02-59-28(3).JPG,22105-1__22105-1-G__2021-04-13__02-59-28(3).JPG,COA_2021/SmallMammal5_ZF,aj,22105-1__22105-1-G__2021-04-13__02-59-28(3)_aj.JPG
123,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21800-1__21800-1-G__2021-04-24__01-32-49(2).JPG,21800-1__21800-1-G__2021-04-24__01-32-49(2).JPG,COA_2021/SmallMammal5_ZF,aj,21800-1__21800-1-G__2021-04-24__01-32-49(2)_aj.JPG
124,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21800-2__21800-2-G__2021-04-08__01-14-12(2).JPG,21800-2__21800-2-G__2021-04-08__01-14-12(2).JPG,COA_2021/SmallMammal5_ZF,aj,21800-2__21800-2-G__2021-04-08__01-14-12(2)_aj.JPG
125,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22088-3__22088-3-G__2021-04-09__01-15-46(3).JPG,22088-3__22088-3-G__2021-04-09__01-15-46(3).JPG,COA_2021/SmallMammal5_ZF,aj,22088-3__22088-3-G__2021-04-09__01-15-46(3)_aj.JPG
126,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-3__22105-3-T__2021-05-04__03-57-38(1).JPG,22105-3__22105-3-T__2021-05-04__03-57-38(1).JPG,COA_2021/SmallMammal5_ZF,aj,22105-3__22105-3-T__2021-05-04__03-57-38(1)_aj.JPG
127,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21997-3__21997-3-G__2021-04-07__02-58-48(3).JPG,21997-3__21997-3-G__2021-04-07__02-58-48(3).JPG,COA_2021/SmallMammal5_ZF,aj,21997-3__21997-3-G__2021-04-07__02-58-48(3)_aj.JPG
128,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22088-3__22088-3-G__2021-03-11__21-07-17(2).JPG,22088-3__22088-3-G__2021-03-11__21-07-17(2).JPG,COA_2021/SmallMammal5_ZF,aj,22088-3__22088-3-G__2021-03-11__21-07-17(2)_aj.JPG
129,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22088-3__22088-3-G__2021-04-10__04-49-06(3).JPG,22088-3__22088-3-G__2021-04-10__04-49-06(3).JPG,COA_2021/SmallMammal5_ZF,aj,22088-3__22088-3-G__2021-04-10__04-49-06(3)_aj.JPG
130,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22103-1__22103-1-G__2021-05-17__01-01-45(1).JPG,22103-1__22103-1-G__2021-05-17__01-01-45(1).JPG,COA_2021/SmallMammal5_ZF,aj,22103-1__22103-1-G__2021-05-17__01-01-45(1)_aj.JPG
131,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22108-1__22108-1-G__2020-03-20__03-01-06(1).JPG,22108-1__22108-1-G__2020-03-20__03-01-06(1).JPG,COA_2021/SmallMammal5_ZF,aj,22108-1__22108-1-G__2020-03-20__03-01-06(1)_aj.JPG
132,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21892-1__21892-1-G__2021-03-22__20-51-44(3).JPG,21892-1__21892-1-G__2021-03-22__20-51-44(3).JPG,COA_2021/SmallMammal5_ZF,aj,21892-1__21892-1-G__2021-03-22__20-51-44(3)_aj.JPG
133,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-1__22105-1-G__2021-05-14__02-29-13(3).JPG,22105-1__22105-1-G__2021-05-14__02-29-13(3).JPG,COA_2021/SmallMammal5_ZF,aj,22105-1__22105-1-G__2021-05-14__02-29-13(3)_aj.JPG
134,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-3__22105-3-G__2021-05-29__02-14-33(3).JPG,22105-3__22105-3-G__2021-05-29__02-14-33(3).JPG,COA_2021/SmallMammal5_ZF,aj,22105-3__22105-3-G__2021-05-29__02-14-33(3)_aj.JPG
135,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21997-4__21997-4-G__2021-05-14__23-23-22(3).JPG,21997-4__21997-4-G__2021-05-14__23-23-22(3).JPG,COA_2021/SmallMammal5_ZF,aj,21997-4__21997-4-G__2021-05-14__23-23-22(3)_aj.JPG
136,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21997-1__21997-1-T__2021-04-08__03-42-07(2).JPG,21997-1__21997-1-T__2021-04-08__03-42-07(2).JPG,COA_2021/SmallMammal5_ZF,aj,21997-1__21997-1-T__2021-04-08__03-42-07(2)_aj.JPG
137,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22088-3__22088-3-G__2021-03-11__19-19-05(1).JPG,22088-3__22088-3-G__2021-03-11__19-19-05(1).JPG,COA_2021/SmallMammal5_ZF,aj,22088-3__22088-3-G__2021-03-11__19-19-05(1)_aj.JPG
138,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22088-3__22088-3-G__2021-03-12__03-31-37(1).JPG,22088-3__22088-3-G__2021-03-12__03-31-37(1).JPG,COA_2021/SmallMammal5_ZF,aj,22088-3__22088-3-G__2021-03-12__03-31-37(1)_aj.JPG
139,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/21997-5__21997-5-G__2021-05-09__22-14-19(2).JPG,21997-5__21997-5-G__2021-05-09__22-14-19(2).JPG,COA_2021/SmallMammal5_ZF,aj,21997-5__21997-5-G__2021-05-09__22-14-19(2)_aj.JPG
140,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-3__22105-3-G__2021-04-11__22-34-03(2).JPG,22105-3__22105-3-G__2021-04-11__22-34-03(2).JPG,COA_2021/SmallMammal5_ZF,aj,22105-3__22105-3-G__2021-04-11__22-34-03(2)_aj.JPG
141,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-1__22105-1-G__2021-05-20__01-23-40(2).JPG,22105-1__22105-1-G__2021-05-20__01-23-40(2).JPG,COA_2021/SmallMammal5_ZF,aj,22105-1__22105-1-G__2021-05-20__01-23-40(2)_aj.JPG
142,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22105-3__22105-3-G__2021-06-01__02-04-29(1).JPG,22105-3__22105-3-G__2021-06-01__02-04-29(1).JPG,COA_2021/SmallMammal5_ZF,aj,22105-3__22105-3-G__2021-06-01__02-04-29(1)_aj.JPG
143,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22108-1__22108-1-G__2020-03-09__03-11-09(1).JPG,22108-1__22108-1-G__2020-03-09__03-11-09(1).JPG,COA_2021/SmallMammal5_ZF,aj,22108-1__22108-1-G__2020-03-09__03-11-09(1)_aj.JPG
144,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22195-2__22195-2-G__2021-03-18__23-33-21(1).JPG,22195-2__22195-2-G__2021-03-18__23-33-21(1).JPG,COA_2021/SmallMammal5_ZF,aj,22195-2__22195-2-G__2021-03-18__23-33-21(1)_aj.JPG
145,/mnt/ssd-cluster/cara/data/COA_2021/SmallMammal5_ZF/images/22103-1__22103-1-T__2021-04-24__04-28-43(1).JPG,22103-1__22103-1-T__2021-04-24__04-28-43(1).JPG,COA_2021/SmallMammal5_ZF,aj,22103-1__22103-1-T__2021-04-24__04-28-43(1)_aj.JPG
146,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-4__21398-4-T__2021-05-07__14-23-09(3).JPG,21398-4__21398-4-T__2021-05-07__14-23-09(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-4__21398-4-T__2021-05-07__14-23-09(3)_ak.JPG
147,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21294-1__21294-1-T__2021-04-30__16-44-41(2).JPG,21294-1__21294-1-T__2021-04-30__16-44-41(2).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21294-1__21294-1-T__2021-04-30__16-44-41(2)_ak.JPG
148,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21299-1__21299-1-T__2021-04-18__17-48-59(6).JPG,21299-1__21299-1-T__2021-04-18__17-48-59(6).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21299-1__21299-1-T__2021-04-18__17-48-59(6)_ak.JPG
149,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/20987-4__20987-4-T__2021-04-19__07-50-34(7).JPG,20987-4__20987-4-T__2021-04-19__07-50-34(7).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,20987-4__20987-4-T__2021-04-19__07-50-34(7)_ak.JPG
150,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/20987-4__20987-4-G__2021-04-19__07-43-14(2).JPG,20987-4__20987-4-G__2021-04-19__07-43-14(2).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,20987-4__20987-4-G__2021-04-19__07-43-14(2)_ak.JPG
151,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21294-1__21294-1-T__2021-04-30__16-44-41(3).JPG,21294-1__21294-1-T__2021-04-30__16-44-41(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21294-1__21294-1-T__2021-04-30__16-44-41(3)_ak.JPG
152,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-4__21398-4-T__2021-05-18__16-59-38(6).JPG,21398-4__21398-4-T__2021-05-18__16-59-38(6).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-4__21398-4-T__2021-05-18__16-59-38(6)_ak.JPG
153,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-3__21398-3-G__2021-05-25__09-44-18(3).JPG,21398-3__21398-3-G__2021-05-25__09-44-18(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-3__21398-3-G__2021-05-25__09-44-18(3)_ak.JPG
154,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21404-2__21404-2-G__2021-06-08__06-15-40(9).JPG,21404-2__21404-2-G__2021-06-08__06-15-40(9).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21404-2__21404-2-G__2021-06-08__06-15-40(9)_ak.JPG
155,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/20570-3__20570-3-T__2021-04-30__10-41-11(2).JPG,20570-3__20570-3-T__2021-04-30__10-41-11(2).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,20570-3__20570-3-T__2021-04-30__10-41-11(2)_ak.JPG
156,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-4__21398-4-T__2021-05-22__14-21-06(3).JPG,21398-4__21398-4-T__2021-05-22__14-21-06(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-4__21398-4-T__2021-05-22__14-21-06(3)_ak.JPG
157,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/20570-3__20570-3-T__2021-04-30__10-44-48(3).JPG,20570-3__20570-3-T__2021-04-30__10-44-48(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,20570-3__20570-3-T__2021-04-30__10-44-48(3)_ak.JPG
158,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/20570-3__20570-3-T__2021-04-30__10-45-38(10).JPG,20570-3__20570-3-T__2021-04-30__10-45-38(10).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,20570-3__20570-3-T__2021-04-30__10-45-38(10)_ak.JPG
159,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21299-1__21299-1-T__2021-04-18__17-48-45(1).JPG,21299-1__21299-1-T__2021-04-18__17-48-45(1).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21299-1__21299-1-T__2021-04-18__17-48-45(1)_ak.JPG
160,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-4__21398-4-T__2021-05-22__14-20-42(1).JPG,21398-4__21398-4-T__2021-05-22__14-20-42(1).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-4__21398-4-T__2021-05-22__14-20-42(1)_ak.JPG
161,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21994-4__21994-4-T__2021-04-19__06-48-18(2).JPG,21994-4__21994-4-T__2021-04-19__06-48-18(2).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21994-4__21994-4-T__2021-04-19__06-48-18(2)_ak.JPG
162,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/23343-3__23343-3-T__2021-05-18__14-16-53(5).JPG,23343-3__23343-3-T__2021-05-18__14-16-53(5).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,23343-3__23343-3-T__2021-05-18__14-16-53(5)_ak.JPG
163,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21297-3__21297-3-T__2021-06-13__09-11-51(3).JPG,21297-3__21297-3-T__2021-06-13__09-11-51(3).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21297-3__21297-3-T__2021-06-13__09-11-51(3)_ak.JPG
164,/mnt/ssd-cluster/cara/data/COA_2021/cappel_COA-COA_2021_BlackBear_1_AM/images/21398-3__21398-3-G__2021-05-25__09-46-44(5).JPG,21398-3__21398-3-G__2021-05-25__09-46-44(5).JPG,COA_2021/cappel_COA-COA_2021_BlackBear_1_AM,ak,21398-3__21398-3-G__2021-05-25__09-46-44(5)_ak.JPG
